https://github.com/1verapoles/express-rest/pull/3;1verapoles
https://github.com/96tm/nodejs-course-template/pull/3;96tm
https://github.com/abulynka/express-rest-service/pull/3;abulynka
https://github.com/akulaualiaksei/nodejs-course/pull/3;akulaualiaksei
https://github.com/alekseishkel/node.js-2021q2/pull/3;alekseishkel
https://github.com/AlekseyVY/NodeJS_2021Q2/pull/10;alekseyvy
https://github.com/AlesyaKuptsova/nodejs-task-rest/pull/3;alesyakuptsova
https://github.com/AlexeyFL/nodejs2021/pull/3;alexeyfl
https://github.com/AlexeyGorbachevskiy/express-rest-service/pull/3;alexeygorbachevskiy
https://github.com/AlexeyParfimovich/rsschool-rest-service/pull/3;alexeyparfimovich
https://github.com/alexlatypov94/NodeJS2021Q1/pull/3;alexlatypov94
https://github.com/AlexSch1/NodeJS_Q2/pull/4;alexsch1
https://github.com/alpoliakov/2021Q2-nodejs/pull/5;alpoliakov
https://github.com/AnastasiaFedotova/RESTserver/pull/3;anastasiafedotova
https://github.com/anDevRom/node-js-2021q2/pull/3;andevrom
https://github.com/andrei-roh/express-rest-service/pull/3;andrei-roh
https://github.com/andreygp5/node-js-template-tasks/pull/3;andreygp5
https://github.com/annrudenko/nodeJs-2021Q2-tasks/pull/3;annrudenko
https://github.com/Anntol/nodejs2021Q2-template/pull/3;anntol
https://github.com/ArseniyXaoc/Nodejs-2021-course/pull/7;arseniyxaoc
https://github.com/arumirinka/nodejs-2021Q2/pull/3;arumirinka
https://github.com/AV-Shell/node-js-2021q2/pull/3;av-shell
https://github.com/AYaki-coder/node-js-RS2021Q2/pull/3;ayaki-coder
https://github.com/B3Funky/RSS-NodeJS-2021Q2/pull/3;b3funky
https://github.com/bazloo/Express-REST-service/pull/5;bazloo
https://github.com/besovadevka/nodejs-2021Q2-template/pull/3;besovadevka
https://github.com/blackymax/Express-REST-service/pull/3;blackymax
https://github.com/BlazarQSO/NodeJS-RSS/pull/3;blazarqso
https://github.com/BuianAlex/RS-School-REST-service/pull/3;buianalex
https://github.com/buiiz/Express-REST-service/pull/7;buiiz
https://github.com/burik84/RSS-nodejs-2021Q2/pull/3;burik84
https://github.com/ButterBrot777/RSSchool-NodeJS/pull/3;butterbrot777
https://github.com/chaplygindenys/express-rest-service/pull/3;chaplygindenys
https://github.com/chexovpert/nodejs-rscourse-task2/pull/3;chexovpert
https://github.com/choco-cat/rss-node-template/pull/4;choco-cat
https://github.com/cup0ra/Trello-nodejs/pull/3;cup0ra
https://github.com/DeHoKo/basic-nodejs-2021Q2-from-template/pull/3;dehoko
https://github.com/Demanikys/RS-School-Node-JS-App/pull/3;demanikys
https://github.com/DenisAfa/NODE.JS-2021-Q2/pull/3;denisafa
https://github.com/denzel-commits/basic-nodejs-2021Q2/pull/3;denzel-commits
https://github.com/Dewwine/nodejs-2021Q2/pull/3;dewwine
https://github.com/Dezreng/task2-express-rest-service/pull/8;dezreng
https://github.com/dzianisbohush/rs-nodejs-course/pull/3;dzianisbohush
https://github.com/DzmitryKosmach/task2-express-rest-service/pull/3;dzmitrykosmach
https://github.com/eductech/node-task-2/pull/5;eductech
https://github.com/ellankz/rss-nodejs/pull/3;ellankz
https://github.com/Eugene-Smirnov/nodejs2021q2-course-template/pull/2;eugene-smirnov
https://github.com/evanre/rs-school-basic-nodejs-2021Q2/pull/4;evanre
https://github.com/Evgenia-cyber/nodejs-2021-q2/pull/3;evgenia-cyber
https://github.com/Eyvgeniy/rss-node-project-2/pull/3;eyvgeniy
https://github.com/femiarkh/nodejs2021-q2/pull/3;femiarkh
https://github.com/Fodin/RSNodeJS/pull/3;fodin
https://github.com/FrenkiArt/course-node-js-2021Q2/pull/4;frenkiart
https://github.com/Gabriellji/express-REST-service-2021/pull/6;gabriellji
https://github.com/glebovanton/nodejs-course/pull/8;glebovanton
https://github.com/gmazur92/Express-REST-service/pull/3;gmazur92
https://github.com/GreRin/task2-express-rest-service/pull/3;grerin
https://github.com/Grigory-m/express-rest/pull/3;grigory-m
https://github.com/hardzeichyksiarhei/basic-nodejs-2021Q2/pull/3;hardzeichyksiarhei
https://github.com/Helias17/express-rest-service/pull/4;helias17
https://github.com/HelloBro89/RS_School_Course_NodeJS2021/pull/3;hellobro89
https://github.com/Hellsingi/Node-Course/pull/4;hellsingi
https://github.com/HironTez/Typescript-basics/pull/2;hirontez
https://github.com/IlyaKozak/nodejs-course/pull/3;ilyakozak
https://github.com/ilyanaumenko-github/tast5/pull/1;ilyanaumenko-github
https://github.com/ipanfilenko/ExpressRESTService/pull/3;ipanfilenko
https://github.com/IrinaKorbut/node-js-2021-from-template/pull/3;irinakorbut
https://github.com/IvanGerman/NodeJS2021Kurs/pull/3;ivangerman
https://github.com/johnneon/express-rest-service/pull/3;johnneon
https://github.com/KalinkinFiz/nodejs-2021Q2/pull/3;kalinkinfiz
https://github.com/Kkasya/rest-service/pull/3;kkasya
https://github.com/KostyaDedulya/Express-REST-service/pull/4;kostyadedulya
https://github.com/kovalenkoiryna15/express-rest-service/pull/4;kovalenkoiryna15
https://github.com/krumiprog/node_course_2021/pull/3;krumiprog
https://github.com/Kutsak-Nataly/Express-REST-service/pull/3;kutsak-nataly
https://github.com/kyleshovbb/task-manager-system/pull/3;kyleshovbb
https://github.com/Levendor/postgresql-api-service/pull/3;levendor
https://github.com/LexSava/NodeJS2021Q2-template-lexsava/pull/3;lexsava
https://github.com/LighthouseKeeperYN/RSSchool-NodeJS-2021-Q2-tempate/pull/3;lighthousekeeperyn
https://github.com/Liza-Veis/rest-service-nodejs-2021Q2/pull/3;liza-veis
https://github.com/Lue21/trello-clone/pull/3;lue21
https://github.com/m1mik/express-rest-service/pull/3;m1mik
https://github.com/magklax/magklax-basic-nodejs-2021Q2/pull/3;magklax
https://github.com/MakDe/basic-nodejs-2021Q2/pull/3;makde
https://github.com/Malagor/nodejs-rsschool/pull/4;malagor
