https://github.com/1verapoles/express-rest/pull/1;1verapoles
https://github.com/5975471/rss-nodejs-course-q2/pull/1;5975471
https://github.com/803142/NodeJS-RSS/pull/1;803142
https://github.com/96tm/nodejs-course-template/pull/1;96tm
https://github.com/abulynka/express-rest-service/pull/1;abulynka
https://github.com/akool/nodejs-course/pull/1;akool
https://github.com/akulaualiaksei/nodejs-course/pull/1;akulaualiaksei
https://github.com/aleksandr-sass/rest-service/pull/1;aleksandr-sass
https://github.com/alekseishkel/node.js-2021q2/pull/1;alekseishkel
https://github.com/aleksey34/rss-node-template-rest/pull/1;aleksey34
https://github.com/AlekseyVY/NodeJS_2021Q2/pull/2;alekseyvy
https://github.com/AlesyaKuptsova/nodejs-task-rest/pull/1;alesyakuptsova
https://github.com/AlexandrDrozdFD/nodejs-course-2021q2-express-rest/pull/1;alexandrdrozdfd
https://github.com/AlexeiKononovich/rs_tasks/pull/1;alexeikononovich
https://github.com/AlexeyFL/nodejs2021/pull/1;alexeyfl
https://github.com/AlexeyGorbachevskiy/express-rest-service/pull/1;alexeygorbachevskiy
https://github.com/AlexeyParfimovich/rsschool-rest-service/pull/1;alexeyparfimovich
https://github.com/alexlatypov94/NodeJS2021Q1/pull/1;alexlatypov94
https://github.com/AlexSch1/NodeJS_Q2/pull/2;alexsch1
https://github.com/alex-s-nik/nodejs-course-2021Q2/pull/1;alex-s-nik
https://github.com/alpoliakov/2021Q2-nodejs/pull/3;alpoliakov
https://github.com/AnastasiaFedotova/RESTserver/pull/1;anastasiafedotova
https://github.com/anastasia-v-m/second/pull/1;anastasia-v-m
https://github.com/anDevRom/node-js-2021q2/pull/1;andevrom
https://github.com/andrei-roh/express-rest-service/pull/1;andrei-roh
https://github.com/AndreyAmelchenia/nodejs_2021/pull/2;andreyamelchenia
https://github.com/andreygp5/node-js-template-tasks/pull/1;andreygp5
https://github.com/AndreyNed/express-rest-service/pull/1;andreyned
